ADC_value[0-65535]
365	10626	0
366	10578	0
367	19012	0
368	14611	0
369	14947	0
370	12675	0
371	16564	0
372	7377	0
373	13667	0
374	13203	0
375	19620	0
376	13747	0
377	16067	0
378	11538	0
379	10450	0
380	12291	0
381	9042	0
382	14115	0
383	13571	0
384	13507	0
385	19348	0
386	5777	0
387	10978	0
388	15507	0
389	7137	0
390	15507	0
391	6209	0
392	12050	0
393	5553	0
394	13491	0
395	16291	0
396	15747	0
397	12002	0
398	17204	0
399	2592	0
400	22341	0
401	13571	0
402	18884	0
403	29143	0
404	9154	0
405	9570	0
406	17156	0
407	15507	0
408	16532	0
409	15059	0
410	11138	0
411	12547	0
412	7137	0
413	10722	0
414	17700	0
415	13539	0
416	19844	0
417	18436	0
418	11394	0
419	14659	0
420	18644	0
421	8402	0
422	18260	0
423	11010	0
424	6209	0
425	17380	0
426	13971	0
427	13779	0
428	9650	0
429	12226	0
430	10946	0
431	13859	0
432	10290	0
433	21221	0
434	6465	0
435	10066	0
436	9250	0
437	7329	0
438	15075	0
439	14083	0
440	12387	0
441	14243	0
442	2576	0
443	12787	0
444	13059	0
445	13251	0
446	10898	0
447	11458	0
448	13603	0
449	10498	0
450	13187	0
451	11698	0
452	10914	0
453	14147	0
454	6785	0
455	13235	0
456	9554	0
457	13859	0
458	14211	0
459	12451	0
460	15507	0
461	11394	0
462	9314	0
463	7441	0
464	18964	0
465	12819	0
466	5729	0
467	17988	0
468	19220	0
469	15139	0
470	14115	0
471	8738	0
472	10674	0
473	20228	0
474	10850	0
475	11746	0
476	16676	0
477	14083	0
478	10786	0
479	17444	0
480	17380	0
481	10738	0
482	16772	0
483	12963	0
484	14307	0
485	18644	0
486	16355	0
487	10018	0
488	14867	0
489	8290	0
490	17812	0
491	13443	0
492	10402	0
493	11234	0
494	20164	0
495	10146	0
496	15683	0
497	11314	0
498	18484	0
499	16323	0
500	10242	0
501	15491	0
502	6289	0
503	13331	0
504	10738	0
505	13811	0
506	21125	0
507	11858	0
508	12467	0
509	16355	0
510	15187	0
511	16788	0
512	16452	0
513	11266	0
514	14211	0
515	12515	0
516	23829	0
517	11730	0
518	10242	0
519	14851	0
520	20965	0
521	13123	0
522	16307	0
523	9778	0
524	3936	0
525	13763	0
526	12739	0
527	10050	0
528	12851	0
529	14355	0
530	20965	0
531	14259	0
532	12098	0
533	16932	0
534	16900	0
535	15795	0
536	15027	0
537	13811	0
538	15971	0
539	18068	0
540	12226	0
541	11426	0
542	11426	0
543	13267	0
544	18020	0
545	16420	0
546	14947	0
547	19300	0
548	14499	0
549	11842	0
550	12803	0
551	12611	0
552	13251	0
553	7697	0
554	10162	0
555	15971	0
556	23781	0
557	6849	0
558	10322	0
559	13955	0
560	7841	0
561	11810	0
562	3424	0
563	14499	0
564	14627	0
565	13235	0
566	16676	0
567	7521	0
568	5953	0
569	10050	0
570	8017	0
571	10850	0
572	8194	0
573	10882	0
574	15011	0
575	13587	0
576	15331	0
577	8145	0
578	11986	0
579	13507	0
580	9426	0
581	22869	0
582	13347	0
583	13667	0
584	12307	0
585	14819	0
586	14147	0
587	11170	0
588	11762	0
589	21349	0
590	8626	0
591	12419	0
592	12435	0
593	11042	0
594	17348	0
595	5681	0
596	12210	0
597	11922	0
598	13715	0
599	12050	0
600	12883	0
601	17780	0
602	17732	0
603	8177	0
604	2576	0
605	10818	0
606	23317	0
607	9474	0
608	9058	0
609	15107	0
610	12130	0
611	14787	0
612	8065	0
613	16660	0
614	8962	0
615	13651	0
616	15827	0
617	14531	0
618	17108	0
619	16179	0
620	21877	0
621	11826	0
622	14563	0
623	12755	0
624	8738	0
625	9234	0
626	12371	0
627	13315	0
628	9954	0
629	5681	0
630	18436	0
631	9682	0
632	13347	0
633	8514	0
634	19828	0
635	11106	0
636	13603	0
637	17892	0
638	9362	0
639	12995	0
640	12066	0
641	14515	0
642	10386	0
643	10530	0
644	11410	0
645	9714	0
646	15283	0
647	11010	0
648	13027	0
649	10178	0
650	13699	0
651	17540	0
652	5649	0
653	9890	0
654	8113	0
655	9682	0
656	11106	0
657	4961	0
658	10050	0
659	27366	0
660	13363	0
661	18788	0
662	20917	0
663	11522	0
664	11986	0
665	8722	0
666	12066	0
667	24565	0
668	17220	0
669	15459	0
670	11186	0
671	12611	0
672	9810	0
673	13667	0
674	12034	0
675	13619	0
676	10322	0
677	9122	0
678	7585	0
679	19092	0
680	3200	0
681	15539	0
682	14179	0
683	17076	0
684	20068	0
685	19860	0
686	11906	0
687	14691	0
688	20372	0
689	20741	0
690	12579	0
691	20965	0
692	8402	0
693	11234	0
694	10466	0
695	15155	0
696	10434	0
697	16836	0
698	12323	0
699	9154	0
700	10162	0
701	10754	0
702	5137	0
703	25174	0
704	10930	0
705	14467	0
706	5953	0
707	12515	0
708	7329	0
709	11234	0
710	17124	0
711	14579	0
712	10754	0
713	15235	0
714	12851	0
715	15827	0
716	11938	0
717	12963	0
718	16355	0
719	12226	0
720	17220	0
721	5169	0
722	15971	0
723	16035	0
724	11858	0
725	13587	0
726	9570	0
727	16580	0
728	12691	0
729	9442	0
730	17444	0
731	13459	0
732	13107	0
733	9634	0
734	15539	0
735	10610	0
736	9266	0
737	10930	0
738	23253	0
739	17092	0
740	13891	0
741	12242	0
742	8290	0
743	13043	0
744	11650	0
745	13603	0
746	13619	0
747	10322	0
748	17908	0
749	14003	0
750	13571	0
751	4737	0
752	12867	0
753	15139	0
754	28054	0
755	10930	0
756	8177	0
757	12803	0
758	16484	0
759	18212	0
760	5025	0
761	2576	0
762	19636	0
763	10082	0
764	5345	0
765	8290	0
766	8129	0
767	16051	0
768	11394	0
769	17988	0
770	10322	0
771	8674	0
772	12002	0
773	10370	0
774	16708	0
775	9042	0
776	13987	0
777	7969	0
778	15651	0
779	12563	0
780	11570	0
781	6673	0
782	14915	0
783	14771	0
784	11842	0
785	12675	0
786	13987	0
787	11090	0
788	14931	0
789	13907	0
790	14947	0
791	7873	0
792	2576	0
793	16275	0
794	10018	0
795	14563	0
796	14995	0
797	10978	0
798	13283	0
799	11714	0
800	6161	0
801	2784	0
802	13571	0
803	15075	0
804	24005	0
805	10258	0
806	11202	0
807	8786	0
808	15267	0
809	10562	0
810	13603	0
811	6433	0
812	14403	0
813	11314	0
814	11394	0
815	9698	0
816	10306	0
817	15587	0
818	15907	0
819	12787	0
820	15395	0
821	22869	0
822	7313	0
823	11922	0
824	8097	0
825	13123	0
826	13571	0
827	14595	0
828	11010	0
829	18916	0
830	11810	0
831	7489	0
832	13539	0
833	20068	0
834	10354	0
835	2592	0
836	18180	0
837	17684	0
838	9954	0
839	10834	0
840	11730	0
841	5985	0
842	11778	0
843	14675	0
844	9122	0
845	11602	0
846	24582	0
847	17540	0
848	12339	0
849	13203	0
850	13075	0
851	4481	0
852	13379	0
853	11426	0
854	9154	0
855	8177	0
856	15011	0
857	13411	0
858	13027	0
859	15267	0
860	3200	0
861	16179	0
862	16003	0
863	17604	0
864	16916	0
865	8594	0
866	15235	0
867	10898	0
868	15155	0
869	15939	0
870	13155	0
871	5937	0
872	19380	0
873	9890	0
874	14339	0
875	13523	0
876	11266	0
877	7825	0
878	5921	0
879	25222	0
880	21701	0
881	14243	0
882	13331	0
883	3728	0
884	12162	0
885	14563	0
886	10082	0
887	13827	0
888	11442	0
889	17316	0
890	16035	0
891	11058	0
892	10322	0
893	2352	0
894	11346	0
895	17060	0
896	12771	0
897	7681	0
898	14179	0
899	10242	0
900	15491	0
901	13235	0
902	11762	0
903	12339	0
904	18116	0
905	11218	0
906	18276	0
907	12435	0
908	3600	0
909	11170	0
910	20821	0
911	14867	0
912	14803	0
913	10930	0
914	16692	0
915	12082	0
916	7249	0
917	16195	0
918	11442	0
919	9298	0
920	15123	0
921	16355	0
922	11650	0
923	15875	0
924	14179	0
925	9138	0
926	9506	0
927	13155	0
928	5489	0
929	16179	0
930	15267	0
931	15635	0
932	13459	0
933	14115	0
934	13587	0
935	13331	0
936	13731	0
937	10050	0
938	9682	0
939	16259	0
940	8033	0
941	8610	0
942	11746	0
943	3744	0
944	8866	0
945	9634	0
946	16436	0
947	14259	0
948	23301	0
949	14979	0
950	11522	0
951	13059	0
952	4080	0
953	12194	0
954	16612	0
955	15827	0
956	18612	0
957	12018	0
958	12050	0
959	3232	0
960	4785	0
961	16564	0
962	13347	0
963	15251	0
964	13859	0
965	4785	0
966	10994	0
967	4929	0
968	13331	0
969	16307	0
970	11298	0
971	12451	0
972	14259	0
973	5329	0
974	2000	0
975	17716	0
976	13187	0
977	11138	0
978	11714	0
979	10466	0
980	19300	0
981	18212	0
982	9506	0
983	18340	0
984	9058	0
985	10370	0
986	16468	0
987	11314	0
988	19524	0
989	12387	0
990	11618	0
991	13571	0
992	16339	0
993	14051	0
994	12355	0
995	9938	0
996	14387	0
997	13587	0
998	11298	0
999	7217	0
1000	13475	0
